Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Sugarcane,2020,Whole Year,Karnataka,9095.076520372122,78614.22147602032,960.4317528899303,608.7572796200197,83.15678203171188,8.643601986188001
Sugarcane,2020,Summer,Uttar Pradesh,4164.794457812495,59421.126823820596,1147.7434939478544,678.2986103639415,191.80587132799937,14.26748124684904
Cotton,2020,Rabi,Rajasthan,3920.6221614865835,9498.035940679552,1809.6310928220346,946.2592901713305,126.86088005978628,2.422583852629701
Sugarcane,2023,Kharif,Gujarat,7039.196799529376,91348.37711031268,1970.0316421381171,449.8997680756229,107.31896364900405,12.977102318892408
Soybean,2018,Winter,Gujarat,197.8445489770682,604.880141990386,869.7379316500285,371.0362721118185,67.533824604152,3.0573505568783528
Rice,2011,Whole Year,Uttar Pradesh,3447.086264140866,16016.828499109959,1922.3799280299525,134.59141992715274,166.80250484182076,4.646483224318701
Wheat,2021,Whole Year,Andhra Pradesh,3096.1925506989082,12170.014386384799,1533.0904233225788,232.36575117109018,167.4710018105134,3.9306387400349645
Rice,2021,Rabi,Gujarat,8694.17113341206,24415.36603718153,1927.1208715359062,195.6248342930284,89.21661111866716,2.8082453936698197
Groundnut,2022,Kharif,Maharashtra,5338.323036305754,17268.44277830411,1343.550497931815,401.89976818521603,148.1856969693559,3.23480663512905
Wheat,2012,Rabi,Andhra Pradesh,3709.2445565200937,15479.807842608223,1941.1344274872058,648.9916559335499,94.97520779787168,4.173304727346134
Barley,2020,Rabi,Tamil Nadu,2734.185171967209,5510.769509729804,1838.6831872211505,141.7005020211251,150.5352659486685,2.0155070571774334
Wheat,2020,Winter,Madhya Pradesh,5946.047107225228,20528.966377719833,692.887611838169,754.8985040092164,198.89612977653874,3.452540151048323
Rice,2013,Whole Year,Uttar Pradesh,1601.5640913793102,9126.09699828539,966.1848906525956,457.6896549799653,59.874299615181215,5.698240268627495
Cotton,2014,Summer,Uttar Pradesh,2537.4272082369375,4767.72160670225,864.5947872687678,967.1540642096091,130.4699668641489,1.8789589672662856
Wheat,2010,Whole Year,Uttar Pradesh,3006.7604341410224,13489.35741792235,1358.1489890753855,611.5464776727448,82.17681337024703,4.486342598084645
Barley,2016,Whole Year,Rajasthan,6118.298581308716,22986.890124075013,1704.199147258888,794.22608114964,114.19059709321562,3.7570723001815436
Barley,2023,Winter,Uttar Pradesh,3795.224094263107,9668.091250876572,1639.1171703303219,875.0631090673297,176.08798325636585,2.547436201591084
Barley,2019,Summer,Gujarat,5107.25467118849,16050.76702116181,1590.123698425215,899.9616711929746,76.0394151944844,3.142738722568283
Rice,2016,Kharif,Gujarat,6539.338811289208,25396.91244756852,1062.8973136033787,566.6155747118264,23.75377740683491,3.883712586312928
Wheat,2018,Summer,Madhya Pradesh,9567.088847996103,31070.90137051819,709.4553224417419,457.068302587973,161.79806519616224,3.2476860896955313
Maize,2013,Kharif,Madhya Pradesh,7671.890231317248,15919.99120128419,815.8753304428989,604.4634907195955,115.45472248861458,2.0751067496114004
Cotton,2023,Summer,West Bengal,4112.042127663866,10272.92584519753,1612.516189472499,461.8633614556851,95.3861799569927,2.4982540368655672
Soybean,2023,Rabi,Andhra Pradesh,7507.926206532842,36640.340393388266,721.3015085893448,316.6434723549174,44.833278910226234,4.880221166999024
Wheat,2015,Summer,Gujarat,9501.972391100204,26441.069267555184,834.4200574002816,391.5278444500007,27.64201902387106,2.7826927062344007
Barley,2020,Winter,Gujarat,5043.8674019758355,11118.18914622656,1136.8289793102367,309.492870614739,62.95975632866519,2.2042984599220885
Maize,2011,Kharif,Rajasthan,4163.919637916608,16537.228952649763,608.1686460311945,342.49386753537556,146.5918100360349,3.9715533417268505
Soybean,2021,Whole Year,Gujarat,872.3851201072919,3862.3957269966104,819.0380911551947,184.24696351214834,88.23647644163108,4.427397531174749
Soybean,2021,Winter,Gujarat,8934.466669443536,17771.02881181799,724.6521910118548,483.81644865151424,118.34324160326807,1.9890419282211973
Groundnut,2023,Kharif,West Bengal,2539.6993798571903,9396.125163771208,1926.9826743677606,311.75551594290135,25.588655195966357,3.6996997511963645
Wheat,2013,Kharif,Maharashtra,733.1831785094815,2877.427347469902,787.2888283173337,503.5298971550285,33.41617827058979,3.9245681458752824
Rice,2011,Whole Year,West Bengal,5418.3145172517225,41983.109699482484,1792.6545652555906,812.9784107586639,12.148107869781983,7.748370746255084
Wheat,2019,Rabi,Maharashtra,8474.406495019099,33896.359654527434,672.1972868999126,503.48111791885947,137.92404560432237,3.999850570591615
Maize,2014,Winter,West Bengal,4125.687050668219,19046.443345588425,1804.509698453761,959.1506836387439,60.24635927279981,4.616550676693609
Soybean,2016,Whole Year,Gujarat,7852.367954574261,42999.42247402797,1399.1506794102045,233.05320507521876,193.71605130830076,5.475981604883836
Wheat,2022,Whole Year,West Bengal,8380.320472111558,63403.71153433967,1774.5588848369268,865.2384917540871,68.60660396216714,7.565786027555588
Rice,2010,Rabi,Gujarat,4598.595232316651,17043.602789827935,1801.023032806036,323.4323026656887,79.08742738454212,3.7062628756829765
Groundnut,2019,Winter,Gujarat,5950.4551528106895,16094.178182685697,1394.5602960011136,940.5401057694768,99.20306797506483,2.7046969970160406
Wheat,2019,Whole Year,Madhya Pradesh,5385.731755535507,24248.761536164184,1876.5412300925361,304.43313380378913,70.63674227051665,4.502407961785522
Cotton,2016,Rabi,Punjab,9398.039030181566,47120.269948875204,1378.1724372269346,772.265607368325,165.31421215666086,5.013840631811556
Groundnut,2019,Winter,Maharashtra,7282.506282408437,19490.265258760228,1568.847616817563,155.90611077397313,176.4792938996167,2.6763128657836868
Rice,2022,Summer,Tamil Nadu,9260.893826624118,36207.86824676747,1124.120715753249,666.8320934441599,12.096855049578807,3.909759567988305
Maize,2015,Kharif,Andhra Pradesh,2278.0987828135217,6985.188743171038,1871.101541706481,296.8067961243467,134.3857094266627,3.0662361069980104
Soybean,2015,Rabi,Andhra Pradesh,3171.3448331434374,17441.72064612142,1736.24380836804,703.1552874834124,140.3567731808066,5.499786861346511
Wheat,2021,Kharif,West Bengal,802.0433844826701,2099.9594638647795,750.0696674253912,672.2464038623623,192.67072655363543,2.6182616857057983
Rice,2017,Summer,Punjab,5049.088771288496,23185.96986422974,1364.5817753070482,931.326291694146,80.37584748091749,4.592109767623045
Groundnut,2017,Whole Year,Rajasthan,8751.844425920517,29590.294499059837,1845.2409936304196,664.0087875584034,47.103193986061505,3.3810352491437867
Cotton,2015,Whole Year,Tamil Nadu,3335.7823015940853,8565.825959253434,1689.5967404884263,467.423930484917,108.91040321301493,2.567861204599606
Rice,2012,Winter,Andhra Pradesh,1369.992858798382,6781.126299967714,1943.8291709919874,274.2110243642828,95.0355800698941,4.949753027118277
Sugarcane,2014,Rabi,Karnataka,777.6179237976246,5463.415696352211,846.9525304213921,691.7059076897257,160.42897846477095,7.025835605319801
Barley,2011,Rabi,Uttar Pradesh,4530.25269798418,21741.4729322101,1051.189449695717,204.72994353054924,181.7553338347527,4.79917443498999
Cotton,2023,Winter,Karnataka,1723.8152718247566,4731.278777984318,1260.787832027197,845.665144229591,26.474525250921687,2.7446553324568184
Groundnut,2014,Kharif,Rajasthan,3526.4298859625246,8969.181162194876,849.0037550408974,322.60109224497734,170.85010094329266,2.543416841462814
Maize,2023,Whole Year,Tamil Nadu,8217.800100016124,42891.6438688679,1091.0678827832285,571.7430084238567,182.70446686208342,5.2193583862892625
Soybean,2018,Whole Year,Andhra Pradesh,3902.069089299491,18445.93078140958,1306.3088066364987,636.352573896456,185.58581687022792,4.72721788345399
Groundnut,2019,Rabi,West Bengal,6137.722090737922,16812.245754812364,787.008804502011,426.24099135773815,155.21887318172892,2.7391669916405537
Barley,2010,Rabi,Uttar Pradesh,5071.384552645867,15160.455484430422,885.0317280538709,697.4863998150217,150.99568657177483,2.9894115358538205
Maize,2019,Winter,Maharashtra,7213.47960040336,25564.547689270214,687.2637497131917,325.19526300291705,12.830387250460355,3.5439966708772155
Wheat,2014,Summer,Andhra Pradesh,1646.0330939769308,6107.887408634138,1570.0721148286227,131.1621163989359,184.8364082730674,3.710671086130508
Rice,2021,Kharif,Andhra Pradesh,9212.366261187826,61857.89149895651,1042.3278898041995,963.3409625214426,76.78599062366756,6.714658291384592
Sugarcane,2015,Summer,Rajasthan,6471.96469574535,49343.597997649915,830.3992297756827,388.041248208835,17.813160357304536,7.624206916655193
Cotton,2023,Summer,Andhra Pradesh,2782.441942643062,7016.5550872031545,1260.9862237714287,742.11601119442,88.4660689202384,2.5217256035675186
Cotton,2020,Rabi,Tamil Nadu,1320.2117105667844,2251.2526157694706,602.3739585278715,556.7802462283427,149.2420003214044,1.7052209109726637
Rice,2016,Rabi,Punjab,1582.2830850472842,7771.5944109273305,1885.109909477592,702.0988094017038,93.97148830876829,4.911633376081428
Sugarcane,2018,Rabi,Tamil Nadu,7848.36297627147,107735.0529734865,941.7012817358964,199.84287026411,154.0221069997115,13.727073187008521
Rice,2015,Summer,Maharashtra,5922.289527798283,30616.35474411478,1829.696522275793,566.9630876044891,106.7877911131348,5.169682198144229
Wheat,2014,Kharif,Punjab,3869.5070781100153,25223.58594857335,1246.4300979869704,452.99759816099834,66.89115814412088,6.51855273537665
Barley,2021,Rabi,Andhra Pradesh,3395.7183772501116,15337.313429425245,1775.225746565961,506.66461015033684,48.553345389171206,4.516662374647677
Maize,2016,Whole Year,Andhra Pradesh,8572.004243565249,32925.964994164526,870.5966611844667,969.5874996498127,90.00962611720153,3.8411046073479347
Groundnut,2022,Kharif,Uttar Pradesh,8760.148985436464,14582.862771095188,762.9059033641295,222.66001435320305,16.802655825647683,1.664682049967283
Cotton,2010,Whole Year,Andhra Pradesh,5854.494180351,22666.907057747303,1774.1177048522425,779.2301587702585,90.28334194969739,3.871710579852064
Wheat,2020,Kharif,Gujarat,5292.98625008386,15258.165336956346,819.3858235575663,397.30851475595324,23.037818385278623,2.8827139569301927
Maize,2023,Rabi,Maharashtra,8182.835616558058,20684.67730739101,1619.29302394937,361.32218886138605,176.63089447075177,2.527812885002277
Wheat,2014,Winter,Madhya Pradesh,7518.418279964315,12871.569209983585,1016.8756919894486,343.69965630933876,119.34139605102739,1.7120049365017076
Sugarcane,2011,Rabi,West Bengal,4063.2193149451055,68444.56148838834,1622.290589652742,413.9033979006019,132.74816295674933,16.84490946295697
Cotton,2013,Summer,Uttar Pradesh,919.1129790334843,2543.9908639008618,1861.4693989824952,421.40535363424544,64.88415818428597,2.7678761174453848
Groundnut,2016,Summer,Karnataka,7708.151062891501,17265.57080151932,1972.4576469309397,343.67230466377424,52.90600453491367,2.239910798406514
Rice,2014,Kharif,Punjab,1770.140186508413,11147.500673191578,1039.7142159029502,700.7438329961283,144.50199734294725,6.297524206362397
Rice,2021,Summer,Madhya Pradesh,262.1313741369355,718.8354074651726,1051.2887519608194,142.94978533022444,137.5974417741466,2.742271541634151
Maize,2015,Rabi,West Bengal,8448.696484519509,46556.96189848599,1972.081605177282,399.0644252252958,33.30890670725336,5.51054970240581
Groundnut,2011,Whole Year,Andhra Pradesh,5824.713068833515,10582.78721654585,1792.2921954470576,352.1850461524624,55.34186278931745,1.8168770017482099
Barley,2012,Rabi,Tamil Nadu,8927.493751804008,39004.37124394713,567.637957867067,776.2762184948831,189.8493994293399,4.36901691878142
Soybean,2016,Kharif,Gujarat,4897.422023656419,14731.220677637051,1360.1749793397807,231.84868961759767,67.79371085099407,3.007954104522671
Sugarcane,2020,Summer,Punjab,9272.16289704289,143092.05512435647,771.8671573226575,946.6184278875095,14.907986960682521,15.432435421296564
Maize,2011,Whole Year,Punjab,3604.3203049907515,25455.230646374406,1991.0188041398278,253.46675084063946,22.118589656955542,7.062421897168132
Soybean,2021,Winter,Punjab,7272.7678231095,24205.131817503207,708.3845185564605,433.02462765719605,157.34401142048733,3.328187068008753
Wheat,2015,Whole Year,Maharashtra,3079.766441691657,17069.831363668607,1339.0214188143,279.7301740952104,153.85958006744596,5.542573336922418
Sugarcane,2014,Whole Year,Punjab,111.52027684698646,1314.421131205312,1497.7975550437748,358.0281491248815,82.5471811924343,11.78638690978851
Wheat,2019,Rabi,Uttar Pradesh,3859.4708920346716,14256.719897177489,1905.5969819810844,784.9222306013124,39.10814752444351,3.6939570982647054
Barley,2010,Winter,West Bengal,7403.8785797814635,21867.871485943582,1770.8874674662804,528.764246864524,104.63999121446695,2.953569706783204
Groundnut,2021,Kharif,Tamil Nadu,1585.2393765204877,5147.758256447144,868.6321569916745,246.318145579225,73.05884449188841,3.2473065788626747
Cotton,2020,Kharif,Uttar Pradesh,5097.540128753191,8858.139386783034,1358.935926938757,141.97139078011634,81.05398610046345,1.7377282302924506
Sugarcane,2019,Whole Year,Uttar Pradesh,2201.9827000220785,25104.348377436745,1930.360936858825,306.92459815324753,59.587217276713005,11.400792738828072
Soybean,2020,Whole Year,Gujarat,838.7788020491188,3006.318332309671,1603.5752706574065,951.0425006734189,21.943003414797097,3.584161074368235
Barley,2013,Summer,Tamil Nadu,6212.774621248731,23818.91003891574,1532.5045225698407,860.7850733692301,160.32026260001805,3.8338603105689804
Cotton,2020,Winter,Gujarat,9524.47946080369,22010.161260546807,1632.3516189217348,496.1563443316078,127.461956717672,2.310904375522645
Rice,2011,Whole Year,Punjab,3175.9717653073794,18603.30159183657,983.7592834817297,533.7956997513847,168.58067351622174,5.857514791236216
Soybean,2013,Summer,Punjab,5848.393423563509,19069.518886267673,1593.8784041048543,909.4295254410954,105.60837570288258,3.2606422833039073
Maize,2010,Winter,Uttar Pradesh,9540.673340732865,18973.921093906312,849.2821271703739,632.2108441381617,197.14746142996964,1.9887402509526475
Rice,2011,Kharif,Uttar Pradesh,6539.785164947406,44704.530932440044,1142.1541563616302,892.6903586338871,192.879732786875,6.835779739685006
Barley,2022,Summer,Punjab,6763.821692868547,25705.286183650725,1834.8932257827596,542.6551939171065,61.63886254834302,3.800408607866343
Rice,2017,Winter,Rajasthan,1871.3922644522754,6138.132503592222,528.4567197361275,280.08785720694334,83.52561547157231,3.279981765548629
Maize,2015,Summer,West Bengal,4976.835820642984,26069.20448311097,1121.4779753785201,753.3342819480115,153.0147884644443,5.238108192153092
Sugarcane,2011,Whole Year,Maharashtra,3734.119196163742,28209.75858013464,900.2326501085893,573.7539876211113,157.5546577757774,7.5545950994590685
Rice,2021,Rabi,Madhya Pradesh,4762.472838671198,20122.977786274856,797.884424740414,701.5956219716219,183.03283588564247,4.225321270680354
Groundnut,2015,Kharif,Andhra Pradesh,8028.183106774584,35723.63737900005,1757.8631322087685,241.50782502954516,134.00042838442818,4.449778599201935
Soybean,2019,Whole Year,Karnataka,4660.919978686373,15860.093868912516,1544.747859267467,682.8416217270511,100.27298561350932,3.402781841661762
Cotton,2018,Whole Year,Tamil Nadu,722.2217147525673,2256.5376980881965,668.9490806172226,444.0314326646085,81.753794434384,3.1244390081254827
Rice,2016,Winter,Gujarat,9064.862445393543,34668.88176682159,1241.694989751784,398.7979775300763,89.64392476543424,3.8245347875564453
Soybean,2018,Summer,Tamil Nadu,5493.677285774509,14335.055065611561,1200.3586577406668,704.3279869653419,171.57697870089504,2.6093733431942168
Wheat,2014,Kharif,Punjab,9252.49414944989,56810.556044448414,713.7916910441128,633.0152019348609,196.20168028540496,6.140026151524354
Soybean,2016,Whole Year,Madhya Pradesh,5766.309669073482,25742.40146242251,1699.6440514868125,684.196686043034,19.86274513479335,4.4642766240056515
Cotton,2020,Winter,Karnataka,789.3995281530998,1556.2648985918217,1050.0109571812995,968.7997578083421,120.24648597768372,1.9714540522121928
Soybean,2023,Kharif,Uttar Pradesh,5573.406995905136,20228.18650554477,1642.9066627405916,731.076822612476,108.81025469159161,3.6294113314184155
Maize,2016,Summer,Uttar Pradesh,5799.815431677538,30049.236856288717,788.0939226233187,676.8090660456015,81.46703222112956,5.1810677788409
Barley,2021,Whole Year,Gujarat,2221.9648054954587,6357.060817182944,972.6101924207485,652.1977376572639,171.7995241749731,2.8610087799142403
Cotton,2021,Whole Year,West Bengal,4763.187932633329,17390.464164974135,642.7564215539988,458.8428244183653,119.39117321003498,3.6510136511367537
Barley,2012,Whole Year,Andhra Pradesh,4648.470967549149,24529.778659384476,715.2189046184124,855.2725220279634,69.49205182437031,5.276956407951389
Sugarcane,2016,Kharif,West Bengal,6266.473875303976,64119.91704092046,1824.7752355290993,442.8447422551396,94.37976728404904,10.232216445298771
